product_hier_feature_1_desc,product_group_description,product_subgroup_desc,sku_id,size_code,style_color_description,style_color_id,period,range_segment,material,product_launch_date,colour_description,price_metric,sales,end_inv,total_stock,weeks_selling,standard_selling_price,standard_cost_price,aur,margin  v,sales v,discount v,discount %,margin %,distinct_store_count,pareto,season
WOMENS BOTTOMS,WOMENS PANTS,WOMENS PANTS,5216484,12,Style Option 13730,23192,202203,Carryover,Nylon Blend,04/02/2019,Taupe,ENTRY,1,0,1,1,0.0,0.0,98.0,98.0,98.0,-98.0,-100.00%,100.00%,51,A*,Spring/Summer
WOMENS BOTTOMS,WOMENS PANTS,WOMENS PANTS,5216484,12,Style Option 13730,23192,202204,Carryover,Nylon Blend,04/02/2019,Taupe,ENTRY,6,0,6,2,0.0,0.0,69.0,414.0,414.0,-414.0,-100.00%,100.00%,51,A*,Spring/Summer
WOMENS BOTTOMS,WOMENS PANTS,WOMENS PANTS,5216489,2,Style Option 13730,23192,202111,Carryover,Nylon Blend,04/02/2019,Taupe,ENTRY,311,0,311,1,0.0,0.0,67.603635,21570.23011,21570.23011,-21570.23011,-100.00%,100.00%,90,A*,Fall/Winter
WOMENS BOTTOMS,WOMENS PANTS,WOMENS PANTS,5216489,2,Style Option 13730,23192,202112,Carryover,Nylon Blend,04/02/2019,Taupe,ENTRY,103,0,103,2,0.0,0.0,77.0329165,7384.688302,7384.688302,-7384.688302,-100.00%,100.00%,90,A*,Fall/Winter
WOMENS BOTTOMS,WOMENS PANTS,WOMENS PANTS,5216489,2,Style Option 13730,23192,202201,Carryover,Nylon Blend,04/02/2019,Taupe,ENTRY,27,0,27,1,0.0,0.0,75.894791,1996.493732,1996.493732,-1996.493732,-100.00%,100.00%,90,A*,Fall/Winter
WOMENS BOTTOMS,WOMENS PANTS,WOMENS PANTS,5216489,2,Style Option 13730,23192,202202,Carryover,Nylon Blend,04/02/2019,Taupe,ENTRY,20,0,20,1,0.0,0.0,76.8,1536.0,1536.0,-1536.0,-100.00%,100.00%,90,A*,Spring/Summer
WOMENS BOTTOMS,WOMENS PANTS,WOMENS PANTS,5216489,2,Style Option 13730,23192,202203,Carryover,Nylon Blend,04/02/2019,Taupe,ENTRY,5,0,5,1,0.0,0.0,88.333333,441.666665,441.666665,-441.666665,-100.00%,100.00%,90,A*,Spring/Summer
WOMENS BOTTOMS,WOMENS PANTS,WOMENS PANTS,5216489,2,Style Option 13730,23192,202204,Carryover,Nylon Blend,04/02/2019,Taupe,ENTRY,6,0,6,1,0.0,0.0,98.0,588.0,588.0,-588.0,-100.00%,100.00%,90,A*,Spring/Summer
WOMENS BOTTOMS,WOMENS PANTS,WOMENS PANTS,5216489,2,Style Option 13730,23192,202205,Carryover,Nylon Blend,04/02/2019,Taupe,ENTRY,25,0,25,1,0.0,0.0,76.733333,1918.333325,1918.333325,-1918.333325,-100.00%,100.00%,90,A*,Spring/Summer
WOMENS BOTTOMS,WOMENS PANTS,WOMENS PANTS,5216489,2,Style Option 13730,23192,202206,Carryover,Nylon Blend,04/02/2019,Taupe,ENTRY,1,0,1,1,0.0,0.0,98.0,98.0,98.0,-98.0,-100.00%,100.00%,90,A*,Spring/Summer
WOMENS BOTTOMS,WOMENS PANTS,WOMENS PANTS,5216491,4,Style Option 13730,23192,202111,Carryover,Nylon Blend,04/02/2019,Taupe,EXIT,258,0,258,1,98.0,9.9,67.417203,15189.73432,17743.93432,7540.06568,0.45499999999999996,85.50%,89,A*,Fall/Winter
WOMENS BOTTOMS,WOMENS PANTS,WOMENS PANTS,5216491,4,Style Option 13730,23192,202112,Carryover,Nylon Blend,04/02/2019,Taupe,EXIT,104,1,105,1,98.0,9.9,72.1954585,6477.175401,7506.775401,2685.224599,36.00%,86.00%,89,A*,Fall/Winter
WOMENS BOTTOMS,WOMENS PANTS,WOMENS PANTS,5216491,4,Style Option 13730,23192,202201,Carryover,Nylon Blend,04/02/2019,Taupe,EXIT,33,0,33,1,98.0,9.9,81.566666,2364.999978,2691.699978,542.300022,20.00%,88.00%,89,A*,Fall/Winter
WOMENS BOTTOMS,WOMENS PANTS,WOMENS PANTS,5216491,4,Style Option 13730,23192,202202,Carryover,Nylon Blend,04/02/2019,Taupe,EXIT,27,0,27,1,98.0,9.9,85.549242,2042.529534,2309.829534,336.170466,15.00%,88.00%,89,A*,Spring/Summer
WOMENS BOTTOMS,WOMENS PANTS,WOMENS PANTS,5216491,4,Style Option 13730,23192,202203,Carryover,Nylon Blend,04/02/2019,Taupe,EXIT,15,0,15,1,98.0,9.9,87.253333,1160.299995,1308.799995,161.200005,12.00%,89.00%,89,A*,Spring/Summer
WOMENS BOTTOMS,WOMENS PANTS,WOMENS PANTS,5216491,4,Style Option 13730,23192,202204,Carryover,Nylon Blend,04/02/2019,Taupe,EXIT,28,0,28,1,98.0,9.9,75.166666,1827.466648,2104.666648,639.333352,30.00%,87.00%,89,A*,Spring/Summer
WOMENS BOTTOMS,WOMENS PANTS,WOMENS PANTS,5216491,4,Style Option 13730,23192,202205,Carryover,Nylon Blend,04/02/2019,Taupe,EXIT,5,0,5,1,98.0,9.9,78.666666,343.83333,393.33333,96.66667,25.00%,87.00%,89,A*,Spring/Summer
WOMENS BOTTOMS,WOMENS PANTS,WOMENS PANTS,5216491,4,Style Option 13730,23192,202206,Carryover,Nylon Blend,04/02/2019,Taupe,EXIT,4,0,4,1,98.0,9.9,51.75,167.4,207.0,185.0,89.00%,81.00%,89,A*,Spring/Summer
WOMENS BOTTOMS,WOMENS PANTS,WOMENS PANTS,5216493,6,Style Option 13730,23192,202111,Carryover,Nylon Blend,04/02/2019,Taupe,ENTRY,258,0,258,1,0.0,0.0,68.3803195,17643.66275,17643.66275,-17643.66275,-100.00%,100.00%,72,A*,Fall/Winter
WOMENS BOTTOMS,WOMENS PANTS,WOMENS PANTS,5216493,6,Style Option 13730,23192,202112,Carryover,Nylon Blend,04/02/2019,Taupe,ENTRY,73,0,73,1,0.0,0.0,71.451296,5279.68144,5279.68144,-5279.68144,-100.00%,100.00%,72,A*,Fall/Winter
WOMENS BOTTOMS,WOMENS PANTS,WOMENS PANTS,5216493,6,Style Option 13730,23192,202201,Carryover,Nylon Blend,04/02/2019,Taupe,ENTRY,48,0,48,1,0.0,0.0,77.638666,3726.655968,3726.655968,-3726.655968,-100.00%,100.00%,72,A*,Fall/Winter
WOMENS BOTTOMS,WOMENS PANTS,WOMENS PANTS,5216493,6,Style Option 13730,23192,202202,Carryover,Nylon Blend,04/02/2019,Taupe,ENTRY,15,0,15,1,0.0,0.0,80.6,1209.0,1209.0,-1209.0,-100.00%,100.00%,72,A*,Spring/Summer
WOMENS BOTTOMS,WOMENS PANTS,WOMENS PANTS,5216493,6,Style Option 13730,23192,202203,Carryover,Nylon Blend,04/02/2019,Taupe,ENTRY,20,0,20,1,0.0,0.0,68.041333,1360.82666,1360.82666,-1360.82666,-100.00%,100.00%,72,A*,Spring/Summer
WOMENS BOTTOMS,WOMENS PANTS,WOMENS PANTS,5216493,6,Style Option 13730,23192,202204,Carryover,Nylon Blend,04/02/2019,Taupe,ENTRY,14,0,14,1,0.0,0.0,80.277777,1123.888878,1123.888878,-1123.888878,-100.00%,100.00%,72,A*,Spring/Summer
WOMENS BOTTOMS,WOMENS PANTS,WOMENS PANTS,5216493,6,Style Option 13730,23192,202205,Carryover,Nylon Blend,04/02/2019,Taupe,ENTRY,12,0,12,1,0.0,0.0,69.0,828.0,828.0,-828.0,-100.00%,100.00%,72,A*,Spring/Summer
WOMENS BOTTOMS,WOMENS PANTS,WOMENS PANTS,5216493,6,Style Option 13730,23192,202206,Carryover,Nylon Blend,04/02/2019,Taupe,ENTRY,1,0,1,1,0.0,0.0,98.0,98.0,98.0,-98.0,-100.00%,100.00%,72,A*,Spring/Summer
WOMENS BOTTOMS,WOMENS PANTS,WOMENS PANTS,5216495,8,Style Option 13730,23192,202111,Carryover,Nylon Blend,04/02/2019,Taupe,ENTRY,105,2,107,1,0.0,0.0,63.9263635,6720.073157,6720.073157,-6720.073157,-100.00%,100.00%,43,A*,Fall/Winter
WOMENS BOTTOMS,WOMENS PANTS,WOMENS PANTS,5216495,8,Style Option 13730,23192,202112,Carryover,Nylon Blend,04/02/2019,Taupe,ENTRY,27,0,27,1,0.0,0.0,68.705476,1849.451896,1849.451896,-1849.451896,-100.00%,100.00%,43,A*,Fall/Winter
WOMENS BOTTOMS,WOMENS PANTS,WOMENS PANTS,5216495,8,Style Option 13730,23192,202201,Carryover,Nylon Blend,04/02/2019,Taupe,ENTRY,8,0,8,1,0.0,0.0,69.0,552.0,552.0,-552.0,-100.00%,100.00%,43,A*,Fall/Winter
WOMENS BOTTOMS,WOMENS PANTS,WOMENS PANTS,5216495,8,Style Option 13730,23192,202202,Carryover,Nylon Blend,04/02/2019,Taupe,ENTRY,19,0,19,1,0.0,0.0,69.309047,1316.871893,1316.871893,-1316.871893,-100.00%,100.00%,43,A*,Spring/Summer
WOMENS BOTTOMS,WOMENS PANTS,WOMENS PANTS,5216495,8,Style Option 13730,23192,202203,Carryover,Nylon Blend,04/02/2019,Taupe,ENTRY,7,0,7,1,0.0,0.0,70.5,493.5,493.5,-493.5,-100.00%,100.00%,43,A*,Spring/Summer
WOMENS BOTTOMS,WOMENS PANTS,WOMENS PANTS,5216495,8,Style Option 13730,23192,202204,Carryover,Nylon Blend,04/02/2019,Taupe,ENTRY,6,0,6,1,0.0,0.0,78.666666,471.999996,471.999996,-471.999996,-100.00%,100.00%,43,A*,Spring/Summer
WOMENS BOTTOMS,WOMENS PANTS,WOMENS PANTS,5216495,8,Style Option 13730,23192,202205,Carryover,Nylon Blend,04/02/2019,Taupe,ENTRY,2,0,2,1,0.0,0.0,98.0,196.0,196.0,-196.0,-100.00%,100.00%,43,A*,Spring/Summer
WOMENS BOTTOMS,WOMENS PANTS,WOMENS PANTS,5216495,8,Style Option 13730,23192,202206,Carryover,Nylon Blend,04/02/2019,Taupe,ENTRY,1,0,1,1,0.0,0.0,98.0,98.0,98.0,-98.0,-100.00%,100.00%,43,A*,Spring/Summer
WOMENS BOTTOMS,WOMENS PANTS,WOMENS PANTS,5216902,0,Style Option 13730,23192,202112,Carryover,Nylon Blend,13/05/2019,Taupe,ENTRY,1,0,1,1,0.0,0.0,98.0,98.0,98.0,-98.0,-100.00%,100.00%,4,A*,Fall/Winter
WOMENS BOTTOMS,WOMENS PANTS,WOMENS PANTS,5216902,0,Style Option 13730,23192,202201,Carryover,Nylon Blend,13/05/2019,Taupe,ENTRY,8,2,10,1,0.0,0.0,69.0,552.0,552.0,-552.0,-100.00%,100.00%,4,A*,Fall/Winter
WOMENS BOTTOMS,WOMENS PANTS,WOMENS PANTS,5216902,0,Style Option 13730,23192,202202,Carryover,Nylon Blend,13/05/2019,Taupe,ENTRY,3,0,3,1,0.0,0.0,98.0,294.0,294.0,-294.0,-100.00%,100.00%,4,A*,Spring/Summer
WOMENS BOTTOMS,WOMENS PANTS,WOMENS PANTS,5216907,16,Style Option 13730,23192,202201,Carryover,Nylon Blend,07/02/2022,Taupe,ENTRY,2,1,3,1,0.0,0.0,69.0,138.0,138.0,-138.0,-100.00%,100.00%,1,A*,Fall/Winter
WOMENS BOTTOMS,WOMENS PANTS,WOMENS PANTS,5220104,0,Style Option 13782,23244,202111,Carryover,Polyester Blend,04/03/2019,Poolside,MIDDLE,342,45,387,2,0.0,0.0,90.104811,30815.84536,30815.84536,-30815.84536,-100.00%,100.00%,361,A*,Fall/Winter
WOMENS BOTTOMS,WOMENS PANTS,WOMENS PANTS,5220104,0,Style Option 13782,23244,202112,Carryover,Polyester Blend,04/03/2019,Poolside,MIDDLE,234,6,240,1,0.0,0.0,92.101759,21551.81161,21551.81161,-21551.81161,-100.00%,100.00%,361,A*,Fall/Winter
WOMENS BOTTOMS,WOMENS PANTS,WOMENS PANTS,5220104,0,Style Option 13782,23244,202201,Carryover,Polyester Blend,04/03/2019,Poolside,MIDDLE,155,1,156,1,0.0,0.0,90.863978,14083.91659,14083.91659,-14083.91659,-100.00%,100.00%,361,A*,Fall/Winter
WOMENS BOTTOMS,WOMENS PANTS,WOMENS PANTS,5220104,0,Style Option 13782,23244,202202,Carryover,Polyester Blend,04/03/2019,Poolside,MIDDLE,178,8,186,1,0.0,0.0,90.227052,16060.41526,16060.41526,-16060.41526,-100.00%,100.00%,361,A*,Spring/Summer
WOMENS BOTTOMS,WOMENS PANTS,WOMENS PANTS,5220104,0,Style Option 13782,23244,202203,Carryover,Polyester Blend,04/03/2019,Poolside,MIDDLE,170,3,173,1,0.0,0.0,88.03,14965.1,14965.1,-14965.1,-100.00%,100.00%,361,A*,Spring/Summer
WOMENS BOTTOMS,WOMENS PANTS,WOMENS PANTS,5220104,0,Style Option 13782,23244,202204,Carryover,Polyester Blend,04/03/2019,Poolside,MIDDLE,137,0,137,1,0.0,0.0,91.220319,12497.1837,12497.1837,-12497.1837,-100.00%,100.00%,361,A*,Spring/Summer
WOMENS BOTTOMS,WOMENS PANTS,WOMENS PANTS,5220104,0,Style Option 13782,23244,202205,Carryover,Polyester Blend,04/03/2019,Poolside,MIDDLE,223,1,224,1,0.0,0.0,90.222973,20119.72298,20119.72298,-20119.72298,-100.00%,100.00%,361,A*,Spring/Summer
WOMENS BOTTOMS,WOMENS PANTS,WOMENS PANTS,5220104,0,Style Option 13782,23244,202206,Carryover,Polyester Blend,04/03/2019,Poolside,MIDDLE,96,0,96,1,0.0,0.0,89.509487,8592.910752,8592.910752,-8592.910752,-100.00%,100.00%,361,A*,Spring/Summer
WOMENS BOTTOMS,WOMENS PANTS,WOMENS PANTS,5220107,10,Style Option 13782,23244,202111,Carryover,Polyester Blend,25/02/2019,Poolside,ENTRY,835,19,854,3,0.0,0.0,84.728582,70748.36597,70748.36597,-70748.36597,-100.00%,100.00%,377,A*,Fall/Winter
WOMENS BOTTOMS,WOMENS PANTS,WOMENS PANTS,5220107,10,Style Option 13782,23244,202112,Carryover,Polyester Blend,25/02/2019,Poolside,ENTRY,657,0,657,2,0.0,0.0,86.558646,56869.03042,56869.03042,-56869.03042,-100.00%,100.00%,377,A*,Fall/Winter
WOMENS BOTTOMS,WOMENS PANTS,WOMENS PANTS,5220107,10,Style Option 13782,23244,202201,Carryover,Polyester Blend,25/02/2019,Poolside,ENTRY,483,0,483,2,0.0,0.0,86.745828,41898.23492,41898.23492,-41898.23492,-100.00%,100.00%,377,A*,Fall/Winter
WOMENS BOTTOMS,WOMENS PANTS,WOMENS PANTS,5220107,10,Style Option 13782,23244,202202,Carryover,Polyester Blend,25/02/2019,Poolside,ENTRY,419,4,423,2,0.0,0.0,87.553567,36684.94457,36684.94457,-36684.94457,-100.00%,100.00%,377,A*,Spring/Summer
WOMENS BOTTOMS,WOMENS PANTS,WOMENS PANTS,5220107,10,Style Option 13782,23244,202203,Carryover,Polyester Blend,25/02/2019,Poolside,ENTRY,358,2,360,1,0.0,0.0,86.045404,30804.25463,30804.25463,-30804.25463,-100.00%,100.00%,377,A*,Spring/Summer
WOMENS BOTTOMS,WOMENS PANTS,WOMENS PANTS,5220107,10,Style Option 13782,23244,202204,Carryover,Polyester Blend,25/02/2019,Poolside,ENTRY,413,0,413,1,0.0,0.0,88.281367,36460.20457,36460.20457,-36460.20457,-100.00%,100.00%,377,A*,Spring/Summer
WOMENS BOTTOMS,WOMENS PANTS,WOMENS PANTS,5220107,10,Style Option 13782,23244,202205,Carryover,Polyester Blend,25/02/2019,Poolside,ENTRY,231,0,231,1,0.0,0.0,89.916875,20770.79813,20770.79813,-20770.79813,-100.00%,100.00%,377,A*,Spring/Summer
WOMENS BOTTOMS,WOMENS PANTS,WOMENS PANTS,5220107,10,Style Option 13782,23244,202206,Carryover,Polyester Blend,25/02/2019,Poolside,ENTRY,28,0,28,1,0.0,0.0,93.689814,2623.314792,2623.314792,-2623.314792,-100.00%,100.00%,377,A*,Spring/Summer
WOMENS BOTTOMS,WOMENS PANTS,WOMENS PANTS,5220110,12,Style Option 13782,23244,202111,Carryover,Polyester Blend,25/02/2019,Poolside,ENTRY,346,13,359,2,0.0,0.0,86.151361,29808.37091,29808.37091,-29808.37091,-100.00%,100.00%,376,A*,Fall/Winter
WOMENS BOTTOMS,WOMENS PANTS,WOMENS PANTS,5220110,12,Style Option 13782,23244,202112,Carryover,Polyester Blend,25/02/2019,Poolside,ENTRY,271,0,271,2,0.0,0.0,85.892139,23276.76967,23276.76967,-23276.76967,-100.00%,100.00%,376,A*,Fall/Winter
WOMENS BOTTOMS,WOMENS PANTS,WOMENS PANTS,5220110,12,Style Option 13782,23244,202201,Carryover,Polyester Blend,25/02/2019,Poolside,ENTRY,260,0,260,1,0.0,0.0,88.025782,22886.70332,22886.70332,-22886.70332,-100.00%,100.00%,376,A*,Fall/Winter
WOMENS BOTTOMS,WOMENS PANTS,WOMENS PANTS,5220110,12,Style Option 13782,23244,202202,Carryover,Polyester Blend,25/02/2019,Poolside,ENTRY,258,1,259,2,0.0,0.0,86.21309,22242.97722,22242.97722,-22242.97722,-100.00%,100.00%,376,A*,Spring/Summer
WOMENS BOTTOMS,WOMENS PANTS,WOMENS PANTS,5220110,12,Style Option 13782,23244,202203,Carryover,Polyester Blend,25/02/2019,Poolside,ENTRY,220,0,220,1,0.0,0.0,86.175581,18958.62782,18958.62782,-18958.62782,-100.00%,100.00%,376,A*,Spring/Summer
WOMENS BOTTOMS,WOMENS PANTS,WOMENS PANTS,5220110,12,Style Option 13782,23244,202204,Carryover,Polyester Blend,25/02/2019,Poolside,ENTRY,296,2,298,1,0.0,0.0,87.318045,25846.14132,25846.14132,-25846.14132,-100.00%,100.00%,376,A*,Spring/Summer
WOMENS BOTTOMS,WOMENS PANTS,WOMENS PANTS,5220110,12,Style Option 13782,23244,202205,Carryover,Polyester Blend,25/02/2019,Poolside,ENTRY,303,0,303,1,0.0,0.0,86.635645,26250.60044,26250.60044,-26250.60044,-100.00%,100.00%,376,A*,Spring/Summer
WOMENS BOTTOMS,WOMENS PANTS,WOMENS PANTS,5220110,12,Style Option 13782,23244,202206,Carryover,Polyester Blend,25/02/2019,Poolside,ENTRY,182,2,184,1,0.0,0.0,85.760364,15608.38625,15608.38625,-15608.38625,-100.00%,100.00%,376,A*,Spring/Summer
WOMENS BOTTOMS,WOMENS PANTS,WOMENS PANTS,5220113,14,Style Option 13782,23244,202111,Carryover,Polyester Blend,04/03/2019,Poolside,ENTRY,177,11,188,1,0.0,0.0,87.224393,15438.71756,15438.71756,-15438.71756,-100.00%,100.00%,363,A*,Fall/Winter
WOMENS BOTTOMS,WOMENS PANTS,WOMENS PANTS,5220113,14,Style Option 13782,23244,202112,Carryover,Polyester Blend,04/03/2019,Poolside,ENTRY,151,0,151,1,0.0,0.0,85.900833,12971.02578,12971.02578,-12971.02578,-100.00%,100.00%,363,A*,Fall/Winter
WOMENS BOTTOMS,WOMENS PANTS,WOMENS PANTS,5220113,14,Style Option 13782,23244,202201,Carryover,Polyester Blend,04/03/2019,Poolside,ENTRY,138,3,141,1,0.0,0.0,86.166907,11891.03317,11891.03317,-11891.03317,-100.00%,100.00%,363,A*,Fall/Winter
WOMENS BOTTOMS,WOMENS PANTS,WOMENS PANTS,5220113,14,Style Option 13782,23244,202202,Carryover,Polyester Blend,04/03/2019,Poolside,ENTRY,112,2,114,1,0.0,0.0,88.247282,9883.695584,9883.695584,-9883.695584,-100.00%,100.00%,363,A*,Spring/Summer
WOMENS BOTTOMS,WOMENS PANTS,WOMENS PANTS,5220113,14,Style Option 13782,23244,202203,Carryover,Polyester Blend,04/03/2019,Poolside,ENTRY,132,0,132,1,0.0,0.0,88.460185,11676.74442,11676.74442,-11676.74442,-100.00%,100.00%,363,A*,Spring/Summer
WOMENS BOTTOMS,WOMENS PANTS,WOMENS PANTS,5220113,14,Style Option 13782,23244,202204,Carryover,Polyester Blend,04/03/2019,Poolside,ENTRY,175,6,181,1,0.0,0.0,88.350193,15461.28378,15461.28378,-15461.28378,-100.00%,100.00%,363,A*,Spring/Summer
WOMENS BOTTOMS,WOMENS PANTS,WOMENS PANTS,5220113,14,Style Option 13782,23244,202205,Carryover,Polyester Blend,04/03/2019,Poolside,ENTRY,200,0,200,1,0.0,0.0,87.14846,17429.692,17429.692,-17429.692,-100.00%,100.00%,363,A*,Spring/Summer
WOMENS BOTTOMS,WOMENS PANTS,WOMENS PANTS,5220113,14,Style Option 13782,23244,202206,Carryover,Polyester Blend,04/03/2019,Poolside,ENTRY,159,1,160,1,0.0,0.0,81.459583,12952.0737,12952.0737,-12952.0737,-100.00%,100.00%,363,A*,Spring/Summer
WOMENS BOTTOMS,WOMENS PANTS,WOMENS PANTS,5220116,16,Style Option 13782,23244,202111,Carryover,Polyester Blend,17/02/2020,Poolside,MIDDLE,37,24,61,1,0.0,0.0,86.932758,3216.512046,3216.512046,-3216.512046,-100.00%,100.00%,198,A*,Fall/Winter
WOMENS BOTTOMS,WOMENS PANTS,WOMENS PANTS,5220116,16,Style Option 13782,23244,202112,Carryover,Polyester Blend,17/02/2020,Poolside,MIDDLE,34,8,42,1,0.0,0.0,94.325,3207.05,3207.05,-3207.05,-100.00%,100.00%,198,A*,Fall/Winter
WOMENS BOTTOMS,WOMENS PANTS,WOMENS PANTS,5220116,16,Style Option 13782,23244,202201,Carryover,Polyester Blend,17/02/2020,Poolside,MIDDLE,22,4,26,1,0.0,0.0,89.425,1967.35,1967.35,-1967.35,-100.00%,100.00%,198,A*,Fall/Winter
WOMENS BOTTOMS,WOMENS PANTS,WOMENS PANTS,5220116,16,Style Option 13782,23244,202202,Carryover,Polyester Blend,17/02/2020,Poolside,MIDDLE,20,3,23,1,0.0,0.0,94.230769,1884.61538,1884.61538,-1884.61538,-100.00%,100.00%,198,A*,Spring/Summer
WOMENS BOTTOMS,WOMENS PANTS,WOMENS PANTS,5220116,16,Style Option 13782,23244,202203,Carryover,Polyester Blend,17/02/2020,Poolside,MIDDLE,22,0,22,1,0.0,0.0,95.025,2090.55,2090.55,-2090.55,-100.00%,100.00%,198,A*,Spring/Summer
WOMENS BOTTOMS,WOMENS PANTS,WOMENS PANTS,5220116,16,Style Option 13782,23244,202204,Carryover,Polyester Blend,17/02/2020,Poolside,MIDDLE,32,0,32,1,0.0,0.0,89.493157,2863.781024,2863.781024,-2863.781024,-100.00%,100.00%,198,A*,Spring/Summer
WOMENS BOTTOMS,WOMENS PANTS,WOMENS PANTS,5220116,16,Style Option 13782,23244,202205,Carryover,Polyester Blend,17/02/2020,Poolside,MIDDLE,17,2,19,1,0.0,0.0,85.26,1449.42,1449.42,-1449.42,-100.00%,100.00%,198,A*,Spring/Summer
WOMENS BOTTOMS,WOMENS PANTS,WOMENS PANTS,5220116,16,Style Option 13782,23244,202206,Carryover,Polyester Blend,17/02/2020,Poolside,MIDDLE,17,2,19,1,0.0,0.0,90.725,1542.325,1542.325,-1542.325,-100.00%,100.00%,198,A*,Spring/Summer
WOMENS BOTTOMS,WOMENS PANTS,WOMENS PANTS,5220118,18,Style Option 13782,23244,202111,Carryover,Polyester Blend,11/01/2021,Poolside,MIDDLE,35,27,62,1,0.0,0.0,91.268076,3194.38266,3194.38266,-3194.38266,-100.00%,100.00%,198,A*,Fall/Winter
WOMENS BOTTOMS,WOMENS PANTS,WOMENS PANTS,5220118,18,Style Option 13782,23244,202112,Carryover,Polyester Blend,11/01/2021,Poolside,MIDDLE,30,4,34,1,0.0,0.0,83.416666,2502.49998,2502.49998,-2502.49998,-100.00%,100.00%,198,A*,Fall/Winter
WOMENS BOTTOMS,WOMENS PANTS,WOMENS PANTS,5220118,18,Style Option 13782,23244,202201,Carryover,Polyester Blend,11/01/2021,Poolside,MIDDLE,18,3,21,1,0.0,0.0,91.058333,1639.049994,1639.049994,-1639.049994,-100.00%,100.00%,198,A*,Fall/Winter
WOMENS BOTTOMS,WOMENS PANTS,WOMENS PANTS,5220118,18,Style Option 13782,23244,202202,Carryover,Polyester Blend,11/01/2021,Poolside,MIDDLE,22,3,25,1,0.0,0.0,92.446666,2033.826652,2033.826652,-2033.826652,-100.00%,100.00%,198,A*,Spring/Summer
WOMENS BOTTOMS,WOMENS PANTS,WOMENS PANTS,5220118,18,Style Option 13782,23244,202203,Carryover,Polyester Blend,11/01/2021,Poolside,MIDDLE,11,0,11,1,0.0,0.0,86.885714,955.742854,955.742854,-955.742854,-100.00%,100.00%,198,A*,Spring/Summer
WOMENS BOTTOMS,WOMENS PANTS,WOMENS PANTS,5220118,18,Style Option 13782,23244,202204,Carryover,Polyester Blend,11/01/2021,Poolside,MIDDLE,13,5,18,1,0.0,0.0,94.733333,1231.533329,1231.533329,-1231.533329,-100.00%,100.00%,198,A*,Spring/Summer
WOMENS BOTTOMS,WOMENS PANTS,WOMENS PANTS,5220118,18,Style Option 13782,23244,202205,Carryover,Polyester Blend,11/01/2021,Poolside,MIDDLE,9,0,9,1,0.0,0.0,93.1,837.9,837.9,-837.9,-100.00%,100.00%,198,A*,Spring/Summer
WOMENS BOTTOMS,WOMENS PANTS,WOMENS PANTS,5220118,18,Style Option 13782,23244,202206,Carryover,Polyester Blend,11/01/2021,Poolside,MIDDLE,7,0,7,1,0.0,0.0,95.06,665.42,665.42,-665.42,-100.00%,100.00%,198,A*,Spring/Summer
WOMENS BOTTOMS,WOMENS PANTS,WOMENS PANTS,5220121,2,Style Option 13782,23244,202111,Carryover,Polyester Blend,25/02/2019,Poolside,MIDDLE,1011,25,1036,3,0.0,0.0,90.057691,91048.3256,91048.3256,-91048.3256,-100.00%,100.00%,381,A*,Fall/Winter
WOMENS BOTTOMS,WOMENS PANTS,WOMENS PANTS,5220121,2,Style Option 13782,23244,202112,Carryover,Polyester Blend,25/02/2019,Poolside,MIDDLE,710,3,713,2,0.0,0.0,90.244842,64073.83782,64073.83782,-64073.83782,-100.00%,100.00%,381,A*,Fall/Winter
WOMENS BOTTOMS,WOMENS PANTS,WOMENS PANTS,5220121,2,Style Option 13782,23244,202201,Carryover,Polyester Blend,25/02/2019,Poolside,MIDDLE,437,0,437,2,0.0,0.0,88.24745,38564.13565,38564.13565,-38564.13565,-100.00%,100.00%,381,A*,Fall/Winter
WOMENS BOTTOMS,WOMENS PANTS,WOMENS PANTS,5220121,2,Style Option 13782,23244,202202,Carryover,Polyester Blend,25/02/2019,Poolside,MIDDLE,405,0,405,2,0.0,0.0,89.101771,36086.21726,36086.21726,-36086.21726,-100.00%,100.00%,381,A*,Spring/Summer
WOMENS BOTTOMS,WOMENS PANTS,WOMENS PANTS,5220121,2,Style Option 13782,23244,202203,Carryover,Polyester Blend,25/02/2019,Poolside,MIDDLE,318,0,318,1,0.0,0.0,90.942013,28919.56013,28919.56013,-28919.56013,-100.00%,100.00%,381,A*,Spring/Summer
WOMENS BOTTOMS,WOMENS PANTS,WOMENS PANTS,5220121,2,Style Option 13782,23244,202204,Carryover,Polyester Blend,25/02/2019,Poolside,MIDDLE,334,5,339,1,0.0,0.0,92.152469,30778.92465,30778.92465,-30778.92465,-100.00%,100.00%,381,A*,Spring/Summer
WOMENS BOTTOMS,WOMENS PANTS,WOMENS PANTS,5220121,2,Style Option 13782,23244,202205,Carryover,Polyester Blend,25/02/2019,Poolside,MIDDLE,313,0,313,1,0.0,0.0,91.882463,28759.21092,28759.21092,-28759.21092,-100.00%,100.00%,381,A*,Spring/Summer
WOMENS BOTTOMS,WOMENS PANTS,WOMENS PANTS,5220121,2,Style Option 13782,23244,202206,Carryover,Polyester Blend,25/02/2019,Poolside,MIDDLE,76,0,76,1,0.0,0.0,90.939772,6911.422672,6911.422672,-6911.422672,-100.00%,100.00%,381,A*,Spring/Summer
