product_subgroup_desc,style_colour_desc,gender,style_colour_code,period,range_segment,material,product_launch_date,colour_description,distinct_store_count,pareto,month,season,sales,beg_inv,end_inv,total_stock,weeks_selling,standard_selling_price,standard_cost_price,aur,margin  v,margin %,sales v,discount v,discount %,price_metric
Crossbody bag,Handbag Crossbody bag Style 49777,Women,2001705101,202207,Seasonal,Nylon,10/9/20,Green,219,Tail,July,Spring/Summer,16,22,36,52,31,165,27.71,88.025882,965.054112,0.69,1408.414112,1231.585888,87%,MIDDLE
Crossbody bag,Handbag Crossbody bag Style 49777,Women,2001705101,202208,Seasonal,Nylon,10/9/20,Green,219,Tail,August,Fall/Winter,4,13,17,21,18,165,27.71,83.455,222.98,0.67,333.82,326.18,98%,MIDDLE
Crossbody bag,Handbag Crossbody bag Style 49777,Women,2001705101,202211,Seasonal,Nylon,10/9/20,Green,219,Tail,November,Fall/Winter,0,0,0,0,36,165,27.71,139.67,0.0,0.0,0.0,0.0,0%,MIDDLE
Crossbody bag,Handbag Crossbody bag Style 49779,Women,2001705129,202205,Carryover,Leather,24/06/2021,Green,131,B,May,Spring/Summer,19,19,0,19,31,135,28.64,119.557894,1727.439986,0.76,2271.599986,293.400014,13%,ENTRY
Crossbody bag,Handbag Crossbody bag Style 49779,Women,2001705129,202206,Carryover,Leather,24/06/2021,Green,131,B,June,Spring/Summer,29,66,65,94,31,135,28.64,98.641923,2030.055767,0.71,2860.615767,1054.384233,37%,ENTRY
Crossbody bag,Handbag Crossbody bag Style 49779,Women,2001705129,202207,Carryover,Leather,24/06/2021,Green,131,B,July,Spring/Summer,61,97,152,213,27,135,28.64,81.452258,3221.547738,0.65,4968.587738,3266.412262,66%,ENTRY
Crossbody bag,Handbag Crossbody bag Style 49779,Women,2001705129,202208,Carryover,Leather,24/06/2021,Green,131,B,August,Fall/Winter,23,55,60,86,23,135,28.64,82.971785,1249.631055,0.65,1908.351055,1196.648945,63%,ENTRY
Crossbody bag,Handbag Crossbody bag Style 49779,Women,2001705129,202209,Carryover,Leather,24/06/2021,Green,131,B,September,Fall/Winter,3,5,12,15,19,135,28.64,125.62,290.94,0.77,376.86,28.14,7%,ENTRY
Crossbody bag,Handbag Crossbody bag Style 49779,Women,2001705129,202210,Carryover,Leather,24/06/2021,Green,131,B,October,Fall/Winter,0,1,1,1,23,135,28.64,139.67,0.0,0.0,0.0,0.0,0%,ENTRY
Crossbody bag,Handbag Crossbody bag Style 49779,Women,2001705129,202212,Carryover,Leather,24/06/2021,Green,131,B,December,Fall/Winter,0,2,2,2,31,135,28.64,79.02,0.0,0.0,0.0,0.0,0%,ENTRY
Crossbody bag,Handbag Crossbody bag Style 49797,Women,2001705505,202202,Newness,Vinyl,10/10/22,Red,211,C,February,Spring/Summer,2,7,5,7,22,160,46.82,99.73,105.82,0.53,199.46,120.54,60%,MIDDLE
Crossbody bag,Handbag Crossbody bag Style 49797,Women,2001705505,202203,Newness,Vinyl,10/10/22,Red,211,C,March,Spring/Summer,21,32,32,53,44,160,46.82,113.561904,1401.579984,0.59,2384.799984,975.200016,41%,MIDDLE
Crossbody bag,Handbag Crossbody bag Style 49797,Women,2001705505,202204,Newness,Vinyl,10/10/22,Red,211,C,April,Spring/Summer,50,147,110,160,40,160,46.82,98.6457,2591.285,0.53,4932.285,3067.715,62%,MIDDLE
Crossbody bag,Handbag Crossbody bag Style 49797,Women,2001705505,202205,Newness,Vinyl,10/10/22,Red,211,C,May,Spring/Summer,62,100,110,175,36,160,46.82,94.987049,2986.357038,0.51,5889.197038,4030.802962,68%,MIDDLE
Crossbody bag,Handbag Crossbody bag Style 49797,Women,2001705505,202206,Newness,Vinyl,10/10/22,Red,211,C,June,Spring/Summer,49,79,104,153,36,160,46.82,76.362614,1447.588086,0.39,3741.768086,4098.231914,110%,MIDDLE
Crossbody bag,Handbag Crossbody bag Style 49797,Women,2001705505,202207,Newness,Vinyl,10/10/22,Red,211,C,July,Spring/Summer,13,32,37,50,23,160,46.82,47.870833,13.660829,0.02,622.320829,1457.679171,234%,MIDDLE
Crossbody bag,Handbag Crossbody bag Style 49797,Women,2001705505,202208,Newness,Vinyl,10/10/22,Red,211,C,August,Fall/Winter,1,6,4,6,23,160,46.82,39.34,-7.48,-0.19,39.34,120.66,307%,MIDDLE
Crossbody bag,Handbag Crossbody bag Style 49797,Women,2001705505,202209,Newness,Vinyl,10/10/22,Red,211,C,September,Fall/Winter,1,3,3,4,31,160,46.82,119.51,72.69,0.61,119.51,40.49,34%,MIDDLE
Crossbody bag,Handbag Crossbody bag Style 49800,Women,2001705514,202202,Carryover EOL,Vinyl,19/04/2021,Red,255,A,February,Spring/Summer,4,8,4,8,40,150,22.09,118.846,387.024,0.81,475.384,124.616,26%,ENTRY
Crossbody bag,Handbag Crossbody bag Style 49800,Women,2001705514,202203,Carryover EOL,Vinyl,19/04/2021,Red,255,A,March,Spring/Summer,14,25,16,30,40,150,22.09,109.564285,1224.63999,0.8,1533.89999,566.10001,37%,ENTRY
Crossbody bag,Handbag Crossbody bag Style 49800,Women,2001705514,202204,Carryover EOL,Vinyl,19/04/2021,Red,255,A,April,Spring/Summer,87,280,211,298,36,150,22.09,98.964252,6688.059924,0.78,8609.889924,4440.110076,52%,ENTRY
Crossbody bag,Handbag Crossbody bag Style 49800,Women,2001705514,202205,Carryover EOL,Vinyl,19/04/2021,Red,255,A,May,Spring/Summer,69,107,163,233,36,150,22.09,93.195399,4906.272531,0.76,6430.482531,3919.517469,61%,ENTRY
Crossbody bag,Handbag Crossbody bag Style 49800,Women,2001705514,202206,Carryover EOL,Vinyl,19/04/2021,Red,255,A,June,Spring/Summer,61,100,131,192,36,150,22.09,77.49796,3379.88556,0.71,4727.37556,4422.62444,94%,ENTRY
Crossbody bag,Handbag Crossbody bag Style 49800,Women,2001705514,202207,Carryover EOL,Vinyl,19/04/2021,Red,255,A,July,Spring/Summer,38,68,94,132,40,150,22.09,62.665284,1541.860792,0.65,2381.280792,3318.719208,139%,ENTRY
Crossbody bag,Handbag Crossbody bag Style 49800,Women,2001705514,202208,Carryover EOL,Vinyl,19/04/2021,Red,255,A,August,Fall/Winter,8,19,21,29,40,150,22.09,69.715384,381.003072,0.68,557.723072,642.276928,115%,ENTRY
Crossbody bag,Handbag Crossbody bag Style 49800,Women,2001705514,202209,Carryover EOL,Vinyl,19/04/2021,Red,255,A,September,Fall/Winter,0,4,4,4,28,150,22.09,39.255,0.0,0.0,0.0,0.0,0%,ENTRY
Crossbody bag,Handbag Crossbody bag Style 49800,Women,2001705514,202210,Carryover EOL,Vinyl,19/04/2021,Red,255,A,October,Fall/Winter,0,3,1,1,28,150,22.09,0.0,0.0,0.0,0.0,0.0,0%,ENTRY
Crossbody bag,Handbag Crossbody bag Style 49804,Women,2001705530,202206,Carryover EOL,Leather,23/12/2020,Red,1,Tail,June,Spring/Summer,1,1,0,1,19,85,14.38,83.6,69.22,0.83,83.6,1.4,2%,ENTRY
Crossbody bag,Handbag Crossbody bag Style 49805,Women,2001705601,202202,Carryover,Leather,16/09/2020,Cognac,256,A,February,Spring/Summer,17,57,40,57,27,205,82.2,126.397777,751.362209,0.35,2148.762209,1336.237791,62%,EXIT
Crossbody bag,Handbag Crossbody bag Style 49805,Women,2001705601,202203,Carryover,Leather,16/09/2020,Cognac,256,A,March,Spring/Summer,16,21,30,46,44,205,82.2,129.41125,755.38,0.36,2070.58,1209.42,58%,EXIT
Crossbody bag,Handbag Crossbody bag Style 49805,Women,2001705601,202204,Carryover,Leather,16/09/2020,Cognac,256,A,April,Spring/Summer,58,78,132,190,44,205,82.2,125.865877,2532.620866,0.35,7300.220866,4589.779134,63%,EXIT
Crossbody bag,Handbag Crossbody bag Style 49805,Women,2001705601,202205,Carryover,Leather,16/09/2020,Cognac,256,A,May,Spring/Summer,40,56,100,140,44,205,82.2,112.0175,1192.7,0.27,4480.7,3719.3,83%,EXIT
Crossbody bag,Handbag Crossbody bag Style 49805,Women,2001705601,202206,Carryover,Leather,16/09/2020,Cognac,256,A,June,Spring/Summer,53,67,117,170,44,205,82.2,99.475653,915.609609,0.17,5272.209609,5592.790391,106%,EXIT
Crossbody bag,Handbag Crossbody bag Style 49805,Women,2001705601,202207,Carryover,Leather,16/09/2020,Cognac,256,A,July,Spring/Summer,27,38,44,71,40,205,82.2,95.193333,350.819991,0.14,2570.219991,2964.780009,115%,EXIT
Crossbody bag,Handbag Crossbody bag Style 49805,Women,2001705601,202208,Carryover,Leather,16/09/2020,Cognac,256,A,August,Fall/Winter,11,12,17,29,44,205,82.2,81.187083,-11.142087,-0.01,893.057913,1361.942087,153%,EXIT
Crossbody bag,Handbag Crossbody bag Style 49805,Women,2001705601,202209,Carryover,Leather,16/09/2020,Cognac,256,A,September,Fall/Winter,1,4,3,4,31,205,82.2,88.9,6.7,0.08,88.9,116.1,131%,EXIT
Crossbody bag,Handbag Crossbody bag Style 49813,Women,2001705629,202202,Newness,Leather,20/10/2021,Cognac,260,B,February,Spring/Summer,1,3,2,3,44,175,97.22,133.22,36.0,0.27,133.22,41.78,31%,MIDDLE
Crossbody bag,Handbag Crossbody bag Style 49813,Women,2001705629,202203,Newness,Leather,20/10/2021,Cognac,260,B,March,Spring/Summer,3,6,6,9,44,175,97.22,131.546666,102.979998,0.26,394.639998,130.360002,33%,MIDDLE
Crossbody bag,Handbag Crossbody bag Style 49813,Women,2001705629,202204,Newness,Leather,20/10/2021,Cognac,260,B,April,Spring/Summer,43,139,99,142,36,175,97.22,125.771547,1227.716521,0.23,5408.176521,2116.823479,39%,MIDDLE
Crossbody bag,Handbag Crossbody bag Style 49813,Women,2001705629,202205,Newness,Leather,20/10/2021,Cognac,260,B,May,Spring/Summer,43,61,115,158,40,175,97.22,117.95204,891.47772,0.18,5071.93772,2453.06228,48%,MIDDLE
Crossbody bag,Handbag Crossbody bag Style 49813,Women,2001705629,202206,Newness,Leather,20/10/2021,Cognac,260,B,June,Spring/Summer,48,65,116,164,32,175,97.22,94.380306,-136.305312,-0.03,4530.254688,3869.745312,85%,MIDDLE
Crossbody bag,Handbag Crossbody bag Style 49813,Women,2001705629,202207,Newness,Leather,20/10/2021,Cognac,260,B,July,Spring/Summer,68,105,151,219,40,175,97.22,78.220199,-1291.986468,-0.24,5318.973532,6581.026468,124%,MIDDLE
Crossbody bag,Handbag Crossbody bag Style 49813,Women,2001705629,202208,Newness,Leather,20/10/2021,Cognac,260,B,August,Fall/Winter,20,41,57,78,36,175,97.22,80.128461,-341.83078,-0.21,1602.56922,1897.43078,118%,MIDDLE
Crossbody bag,Handbag Crossbody bag Style 49813,Women,2001705629,202209,Newness,Leather,20/10/2021,Cognac,260,B,September,Fall/Winter,0,1,1,1,32,175,97.22,123.14,0.0,0.0,0.0,0.0,0%,MIDDLE
Crossbody bag,Handbag Crossbody bag Style 49822,Women,2001705805,202202,Carryover EOL,Velvet,14/07/2018,Black Metal,161,B,February,Spring/Summer,24,77,53,77,31,200,58.14,133.1164,1799.4336,0.56,3194.7936,1605.2064,50%,EXIT
Crossbody bag,Handbag Crossbody bag Style 49822,Women,2001705805,202203,Carryover EOL,Velvet,14/07/2018,Black Metal,161,B,March,Spring/Summer,27,42,70,97,44,200,58.14,141.922758,2262.134466,0.59,3831.914466,1568.085534,41%,EXIT
Crossbody bag,Handbag Crossbody bag Style 49822,Women,2001705805,202204,Carryover EOL,Velvet,14/07/2018,Black Metal,161,B,April,Spring/Summer,32,60,87,120,44,200,58.14,131.551142,2349.156544,0.56,4209.636544,2190.363456,52%,EXIT
Crossbody bag,Handbag Crossbody bag Style 49822,Women,2001705805,202205,Carryover EOL,Velvet,14/07/2018,Black Metal,161,B,May,Spring/Summer,32,56,68,101,44,200,58.14,123.42375,2089.08,0.53,3949.56,2450.44,62%,EXIT
